"tag_id","t_run","t_rear_type","pass_type_T_R","rel_huc","rel_site","rel_rkm","rel_age","MPG","MPG.bin","BYage0","SYage1","AYageT","adult_age","OceanAge","length","SYage1_DOY","LGR.flow.7d","LGR.temp.7d","NPGO.ONDJFM.T","NPGO.ONDJFM.T.AVG3"
"52601D0E0D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",110,"129",98.9631428571429,10.1541428571429,2.347,1.89966666666667
"3D9.1BF26FB0E2",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",109,"133",91.5975714285714,10.1142857142857,1.452,1.04333333333333
"3D9.1BF10608F3",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",118,"102",29.7095714285714,7.93057142857143,1.595,1.287
"3D9.1BF26C4FCD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",120,"126",66.9297142857143,9.44871428571429,0.753,1.04333333333333
"3D9.1BF243FE02",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",122,"130",74.5157142857143,10.0867142857143,0.925,1.125
"5303203910",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",102,"132",93.018,10.2875714285714,2.347,1.89966666666667
"3D9.1BF26C579F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",104,"129",76.2755714285714,9.86542857142857,1.452,1.04333333333333
"3D9.1BF2734C85",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2016",5,"3-Ocean or greater",113,"142",91.5794285714286,10.8754285714286,-0.447,-0.493666666666667
"3D9.1BF0DCA530",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",110,"131",49.491,10.943,1.595,1.287
"3D9.1BF22EE200",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",112,"140",147.368428571429,12.4772857142857,0.998,0.460666666666667
"3D9.1BF1BDAA03",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2004","2005","2007",4,"2-Ocean",118,"130",72.1687142857143,11.4308571428571,-0.541,-0.216666666666666
"52720F374F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",113,"115",114.021428571429,9.77157142857143,2.347,1.89966666666667
"3D9.1BF26C265A",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",124,"130",81.125,9.90057142857143,1.452,1.04333333333333
"3D9.1BF26F3CF5",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",118,"112",64.1262857142857,8.48914285714286,1.452,1.04333333333333
"3D9.1BF275C346",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2015",5,"3-Ocean or greater",114,"110",104.846428571429,8.97771428571429,-0.445,0.0416666666666666
"3D9.1BF27AAFEB",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2012",4,"2-Ocean",117,"120",59.2722857142857,10.2854285714286,0.633,0.848333333333333
"3D9.1BF279FFD1",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",113,"125",82.0684285714286,9.11357142857143,0.633,0.946
"3D9.1BF26E89F5",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2016",5,"3-Ocean or greater",109,"143",86.171,10.9272857142857,-0.447,-0.493666666666667
"530452503D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",97,"118",116.377428571429,9.95428571428571,2.347,1.89966666666667
"3D9.1BF2721762",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2013",3,"1-Ocean",108,"139",111.966571428571,11.9704285714286,1.159,0.0416666666666666
"3D9.1BF279ED70",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",111,"122",89.0674285714286,8.63842857142857,0.753,0.946
"3D9.1BF279EFA9",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2010",3,"1-Ocean",110,"122",89.0674285714286,8.63842857142857,1.452,0.946
"3D9.1BF1BF217C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2002","2003","2006",5,"3-Ocean or greater",112,"140",81.9865714285714,10.8831428571429,-1.107,-0.571
"3D9.1BF2738463",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",118,"135",115.897142857143,11.654,-0.445,-0.493666666666667
"3D9.1BF2768BCC",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",123,"122",56.7678571428571,9.86042857142857,-0.445,-0.493666666666667
"3D9.1BF26C32B8",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2011",5,"3-Ocean or greater",116,"126",66.9297142857143,9.44871428571429,0.753,1.04333333333333
"3DD.003BD9A1F4",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2018","2019","2021",4,"2-Ocean",123,"115",146.140571428571,10.1442857142857,-1.425,-1.67966666666667
"3D9.1BF26FA049",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",118,"140",112.562714285714,11.2085714285714,0.633,0.946
"3D9.1BF2785490",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",112,"112",64.1262857142857,8.48914285714286,1.452,1.04333333333333
"3D9.1BF278966F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",107,"149",142.056285714286,9.649,1.452,1.04333333333333
"3D9.1BF26BF653",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",113,"126",66.9297142857143,9.44871428571429,1.452,1.04333333333333
"3DD.00773C4E9C",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2013","2014","2015",3,"1-Ocean",115,"126",82.6417142857143,10.133,-0.445,-0.371
"52630E4133",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",103,"131",94.984,10.2762857142857,2.347,1.89966666666667
"3D9.1BF2727BF4",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",106,"101",45.1798571428571,6.889,1.452,1.04333333333333
"5303671551",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",115,"142",89.9728571428571,11.5044285714286,2.347,1.89966666666667
"3D9.1BF26AAC7E",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",99,"140",112.203857142857,10.3904285714286,1.452,1.04333333333333
"3D9.1BF26F6D67",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",105,"140",112.562714285714,11.2085714285714,0.753,0.946
"3D9.1BF2774BBD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",119,"126",66.9297142857143,9.44871428571429,1.452,1.04333333333333
"3D9.1BF26AC7E4",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",115,"134",92.0577142857143,10.0641428571429,1.452,1.04333333333333
"52773F1967",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",101,"118",116.377428571429,9.95428571428571,2.347,1.89966666666667
"3D9.1BF1BEDA78",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2003","2004","2007",5,"3-Ocean or greater",104,"150",98.6287142857143,12.2691428571429,-0.541,-0.902
"3D9.1BF0E1550D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2004",5,"3-Ocean or greater",106,"127",53.3147142857143,10.3044285714286,0.452,1.287
"3D9.1BF278B459",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",118,"122",89.0674285714286,8.63842857142857,0.753,0.946
"3D9.1BF26FBFDB",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",114,"129",76.2755714285714,9.86542857142857,1.452,1.04333333333333
"3D9.1BF2796094",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",109,"134",85.5275714285714,11.2914285714286,0.925,1.125
"3D9.1BF13E0CA8",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",106,"118",125.981714285714,9.92885714285714,0.998,0.460666666666667
"3D9.1BF276C9B1",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",116,"122",56.7678571428571,9.86042857142857,-0.445,-0.493666666666667
"3D9.1BF2765BF8",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",105,"120",52.34,9.37685714285714,-0.445,-0.493666666666667
"3D9.1BF2794043",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",106,"125",80.9684285714286,10.9685714285714,0.925,1.125
"3D9.1BF24512CF",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2009",5,"3-Ocean or greater",104,"129",123.169142857143,11.1895714285714,0.925,0.460666666666667
"3D9.1BF27B7FAD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",117,"137",89.3774285714286,10.607,0.633,0.946
"3D9.1BF279BEF8",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",108,"99",65.9291428571429,6.53342857142857,0.753,0.946
"3D9.1BF2735F4E",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2016",5,"3-Ocean or greater",114,"134",107.709571428571,11.6747142857143,-0.447,-0.493666666666667
"3D9.1BF276C0FA",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2010","2011","2013",4,"2-Ocean",113,"118",97.9388571428571,9.269,1.159,0.401
"3D9.1BF2791B42",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2010","2011","2012",3,"1-Ocean",110,"104",107.361857142857,7.52985714285714,0.633,0.401
"3D9.1BF27A92DC",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2011",3,"1-Ocean",118,"114",55.8738571428571,11.2374285714286,0.753,0.848333333333333
"3D9.1BF26B956F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",118,"119",56.1672857142857,8.26257142857143,1.452,1.04333333333333
"3D9.1BF11E1AB3",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",115,"143",90.6921428571429,11.339,0.452,0.329666666666667
"5277403033",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",110,"119",114.383428571429,10.0317142857143,2.347,1.89966666666667
"3D9.1BF272261B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",116,"143",86.171,10.9272857142857,-0.445,-0.493666666666667
"3D9.1BF2770D69",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2015",4,"2-Ocean",113,"122",56.7678571428571,9.86042857142857,-0.445,-0.493666666666667
"3D9.1BF2751B19",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2014",3,"1-Ocean",119,"134",107.709571428571,11.6747142857143,-0.589,-0.493666666666667
"3D9.1BF279BC2B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2009",3,"1-Ocean",116,"143",160.206714285714,10.3067142857143,0.925,1.04333333333333
"3D9.1BF26FC3E2",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",112,"137",89.3774285714286,10.607,0.633,0.946
"3D9.1BF27A6E6D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",110,"125",82.0684285714286,9.11357142857143,0.633,0.946
"3D9.1BF0E6622B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",122,"137",71.9197142857143,12.292,1.595,1.287
"3D9.1BF26F36A0",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2009",3,"1-Ocean",104,"115",60.5291428571429,8.22985714285714,0.925,1.04333333333333
"3D9.1BF278EA61",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2012",4,"2-Ocean",123,"120",59.2722857142857,10.2854285714286,0.633,0.848333333333333
"3D9.1BF1A6CE0F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2003","2004","2006",4,"2-Ocean",106,"136",67.8195714285714,11.4104285714286,-1.107,-0.902
"3D9.1BF2720137",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2014",4,"2-Ocean",106,"137",102.679,11.7322857142857,-0.589,0.0416666666666666
"3D9.1BF1656AC1",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",120,"112",136.554142857143,8.98985714285714,0.998,0.460666666666667
"3D9.1BF26BC625",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",118,"126",66.9297142857143,9.44871428571429,1.452,1.04333333333333
"3D9.1BF260F461",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",106,"116",47.2588571428571,9.30714285714286,0.925,1.125
"3D9.1BF272A308",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2009",3,"1-Ocean",134,"126",66.9297142857143,9.44871428571429,0.925,1.04333333333333
"5304245F07",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",116,"119",114.383428571429,10.0317142857143,2.347,1.89966666666667
"3D9.1BF278B4DA",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2011","2012","2014",4,"2-Ocean",99,"124",149.460142857143,9.22885714285714,-0.589,0.0416666666666666
"3D9.1BF279E9DD",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2011",3,"1-Ocean",114,"125",60.175,9.60914285714286,0.753,0.848333333333333
"3D9.1BF279DF28",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2010","2011","2013",4,"2-Ocean",115,"104",107.361857142857,7.52985714285714,1.159,0.401
"53012B0562",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",118,"131",94.984,10.2762857142857,2.347,1.89966666666667
"3D9.1BF27AF3BA",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",116,"120",104.486,8.66142857142857,0.633,0.946
"3D9.1BF26F0075",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",109,"123",62.7464285714286,9.14442857142857,1.452,1.04333333333333
"5271462C51",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",113,"114",111.210142857143,9.72642857142857,1.814,1.89966666666667
"3D9.1BF279B82F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2009","2010","2011",3,"1-Ocean",109,"124",60.1417142857143,9.72614285714286,0.753,0.848333333333333
"52766A165D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",93,"117",116.973285714286,9.90014285714286,2.347,1.89966666666667
"3D9.1BF2399D94",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2006","2007","2009",4,"2-Ocean",109,"127",82.0465714285714,10.7152857142857,0.925,1.125
"3D9.1BF166D1B9",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2004","2005","2007",4,"2-Ocean",123,"141",115.939142857143,11.4288571428571,-0.541,-0.216666666666666
"3D9.1BF272372F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2016",5,"3-Ocean or greater",114,"128",60.9447142857143,10.3702857142857,-0.447,-0.493666666666667
"3D9.1BF1201D5B",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2004",5,"3-Ocean or greater",102,"121",51.5537142857143,12.0142857142857,0.452,1.287
"526566264E",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2002",5,"3-Ocean or greater",105,"125",103.352428571429,9.72814285714286,1.814,1.89966666666667
"3D9.1BF27AD680",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",99,"99",65.9291428571429,6.53342857142857,0.753,0.946
"3DD.00773DE94F",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2013","2014","2016",4,"2-Ocean",101,"126",82.6417142857143,10.133,-0.447,-0.371
"3D9.1BF23E13D2",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2007","2008","2010",4,"2-Ocean",108,"138",91.2407142857143,9.97471428571428,1.452,1.04333333333333
"3D9.1BF1397D62",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2003","2004","2007",5,"3-Ocean or greater",115,"101",50.0625714285714,10.1115714285714,-0.541,-0.902
"3D9.1BF1BF341D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2004","2005","2007",4,"2-Ocean",109,"126",53.6758571428571,11.7457142857143,-0.541,-0.216666666666666
"3D9.1BF24F9563",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2005","2006","2008",4,"2-Ocean",98,"128",126.958428571429,11.0921428571429,0.998,0.460666666666667
"5270067318",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1998","1999","2001",4,"2-Ocean",121,"125",103.352428571429,9.72814285714286,2.347,1.89966666666667
"3DD.003BD48758",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2019",3,"1-Ocean",106,"109",107.493,9.25585714285714,-1.797,-1.881
"3D9.1BF27A8B8E",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2017","2018","2020",4,"2-Ocean",118,"115",93.7161428571429,9.96514285714286,-2.421,-1.881
"3D9.1BF27A087D",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2012","2013","2014",3,"1-Ocean",112,"143",86.171,10.9272857142857,-0.589,-0.493666666666667
"3D9.1BF27A72F0",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2010",3,"1-Ocean",121,"126",85.0844285714286,9.28371428571429,1.452,0.946
"3D9.1BF11ED883",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2000","2001","2003",4,"2-Ocean",108,"143",71.3608571428571,11.7121428571429,1.595,1.287
